"id","Player","start","end","seasons","G","WS","All.NBA.tot","All NBA-1","All NBA-2","All NBA-3","AS NBA","bs.rk","slam.rk","missed","First","Quarters","Semis","Finals","Champ","closest.series.cnt","games.away.min","closest.lab","simp.lab"
"jonesea01","Earl Jones",1985,1986,2,14,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"jonesed01","Edgar Jones",1981,1986,6,363,15,0,0,0,0,0,,,4,1,0,1,0,0,1,2,"1983: Los Angeles Lakers (4) - San Antonio Spurs (2)","1983: Los Angeles Lakers"
"jonesed02","Eddie Jones",1995,2008,14,954,100.5,1,0,0,1,3,,262,3,6,3,2,0,0,1,1,"2005: Detroit Pistons (4) - Miami Heat (3)","2005: Detroit Pistons"
"jonesfr01","Fred Jones",2003,2009,7,430,16.4,0,0,0,0,0,,,4,1,1,1,0,0,1,2,"2004: Detroit Pistons (4) - Indiana Pacers (2)","2004: Detroit Pistons"
"joneshu01","Hutch Jones",1983,1984,2,13,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"jonesja01","Jake Jones",1972,1972,1,17,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesja02","James Jones",2004,2017,14,709,25.1,0,0,0,0,0,,,2,2,2,1,4,3,,,,
"jonesja04","Jalen Jones",2018,2019,2,32,0.4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"jonesje01","Jemerrio Jones",2019,2019,1,6,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesji01","Jimmy Jones",1975,1977,3,140,6.2,0,0,0,0,0,,,1,0,1,0,1,0,1,4,"1975: Golden State Warriors (4) - Washington Bullets (0)","1975: Golden State Warriors"
"jonesjo01","Johnny Jones",1968,1968,1,51,-0.5,0,0,0,0,0,,,0,0,0,0,0,1,,,,
"jonesju01","Jumaine Jones",2000,2007,8,471,15.1,0,0,0,0,0,,,5,1,1,0,1,0,1,3,"2001: Los Angeles Lakers (4) - Philadelphia 76ers (1)","2001: Los Angeles Lakers"
"joneskc01","K.C. Jones",1959,1967,9,676,38.8,0,0,0,0,0,,178,0,0,0,1,0,8,,,,
"joneske01","Kevin Jones",2013,2013,1,32,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesla01","Larry Jones",1965,1974,2,95,2.6,0,0,0,0,0,,,1,0,0,1,0,0,1,1,"1965: Boston Celtics (4) - Philadelphia 76ers (3)","1965: Boston Celtics"
"jonesma01","Major Jones",1980,1985,6,374,5.5,0,0,0,0,0,,,3,0,2,0,1,0,1,2,"1981: Boston Celtics (4) - Houston Rockets (2)","1981: Boston Celtics"
"jonesma02","Mark Jones",1984,1984,1,6,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesma03","Mark Jones",2005,2005,1,10,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesni01","Nick Jones",1968,1972,3,188,2.2,0,0,0,0,0,,,1,0,2,0,0,0,2,3,"1971: Milwaukee Bucks (4) - San Francisco Warriors (1) / 1972: Milwaukee Bucks (4) - Golden State Warriors (1)","1971: Milwaukee Bucks / 1972: Milwaukee Bucks"
"jonesoz01","Ozell Jones",1985,1986,2,70,1.2,0,0,0,0,0,,,1,1,0,0,0,0,1,1,"1985: Denver Nuggets (3) - San Antonio Spurs (2)","1985: Denver Nuggets"
"jonespe01","Perry Jones",2013,2015,3,143,1.7,0,0,0,0,0,,,1,0,1,1,0,0,1,2,"2014: San Antonio Spurs (4) - Oklahoma City Thunder (2)","2014: San Antonio Spurs"
"jonespo01","Popeye Jones",1994,2004,11,535,22,0,0,0,0,0,,,11,0,0,0,0,0,,,,
"jonesri01","Rich Jones",1977,1977,1,34,0.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesro01","Robin Jones",1977,1978,2,75,2.2,0,0,0,0,0,,,1,0,0,0,0,1,,,,
"jonessa01","Sam Jones",1958,1969,12,871,92.4,3,0,3,0,5,33,65,0,0,0,1,1,10,,,,
"jonessh01","Shelton Jones",1989,1989,1,51,0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jonesso01","Solomon Jones",2007,2014,8,281,5,0,0,0,0,0,,,6,1,1,0,0,0,1,4,"2009: Cleveland Cavaliers (4) - Atlanta Hawks (0)","2009: Cleveland Cavaliers"
"jonesst01","Steve Jones",1976,1976,1,64,0.8,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"joneste01","Terrence Jones",2013,2019,6,234,14.7,0,0,0,0,0,,,3,2,0,1,0,0,1,3,"2015: Golden State Warriors (4) - Houston Rockets (1)","2015: Golden State Warriors"
"jonesty01","Tyus Jones",2016,2019,4,247,8.4,0,0,0,0,0,,,3,1,0,0,0,0,1,3,"2018: Houston Rockets (4) - Minnesota Timberwolves (1)","2018: Houston Rockets"
"joneswa01","Wah Wah Jones",1950,1952,3,140,8.8,0,0,0,0,0,,,1,0,2,0,0,0,1,1,"1950: Anderson Packers (2) - Indianapolis Olympians (1)","1950: Anderson Packers"
"joneswa02","Wali Jones",1965,1976,10,607,15,0,0,0,0,0,,469,1,1,3,4,0,1,,,,
"joneswi01","Willie Jones",1961,1965,5,272,0.9,0,0,0,0,0,,,2,0,2,1,0,0,1,2,"1962: Los Angeles Lakers (4) - Detroit Pistons (2)","1962: Los Angeles Lakers"
"joneswi02","Wil Jones",1977,1978,2,159,4.6,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"jordaad01","Adonis Jordan",1994,1999,2,10,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"jordade01","DeAndre Jordan",2009,2019,11,819,83.5,3,1,0,2,1,,,5,3,3,0,0,0,1,1,"2015: Houston Rockets (4) - Los Angeles Clippers (3)","2015: Houston Rockets"
"jordaed01","Eddie Jordan",1978,1984,7,420,8.8,0,0,0,0,0,,,4,2,0,0,0,1,,,,
"jordaje01","Jerome Jordan",2012,2015,2,65,1.7,0,0,0,0,0,,,0,2,0,0,0,0,1,2,"2015: Atlanta Hawks (4) - Brooklyn Nets (2)","2015: Atlanta Hawks"
"jordami01","Michael Jordan",1985,2003,15,1072,213.9,11,10,1,0,14,1,1,2,3,2,2,0,6,,,,
"jordare01","Reggie Jordan",1994,2000,6,186,3.1,0,0,0,0,0,,,4,1,1,0,0,0,1,3,"1996: Orlando Magic (4) - Atlanta Hawks (1)","1996: Orlando Magic"
"jordath01","Thomas Jordan",1993,1993,1,4,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jordawa01","Walter Jordan",1981,1981,1,30,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"jordoph01","Phil Jordon",1957,1963,7,442,9.7,0,0,0,0,0,,,4,0,1,2,0,0,1,1,"1963: Los Angeles Lakers (4) - St. Louis Hawks (3)","1963: Los Angeles Lakers"
"jorgejo01","Johnny Jorgensen",1948,1949,2,51,1.2,0,0,0,0,0,,,1,0,0,0,0,1,,,,
"jorgeno01","Noble Jorgensen",1947,1953,5,268,13.5,0,0,0,0,0,,,1,1,1,2,0,0,1,1,"1951: New York Knicks (3) - Syracuse Nationals (2)","1951: New York Knicks"
"jorgero01","Roger Jorgensen",1947,1947,1,28,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"josepco01","Cory Joseph",2012,2019,8,528,21.8,0,0,0,0,0,,,1,3,1,1,1,1,,,,
"josepga01","Garth Joseph",2001,2001,1,4,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"josepkr01","Kris Joseph",2013,2013,1,10,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"josepyv01","Yvon Joseph",1986,1986,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"judkije01","Jeff Judkins",1979,1983,5,272,6.3,0,0,0,0,0,,,4,0,0,1,0,0,1,3,"1980: Philadelphia 76ers (4) - Boston Celtics (1)","1980: Philadelphia 76ers"
"kachawh01","Whitey Kachan",1949,1949,1,52,0.7,0,0,0,0,0,,,0,0,0,0,0,1,,,,
"kaftage01","George Kaftan",1949,1953,5,212,9,0,0,0,0,0,,,3,0,0,0,2,0,2,1,"1951: Rochester Royals (4) - New York Knicks (3) / 1952: Minneapolis Lakers (4) - New York Knicks (3)","1951: Rochester Royals / 1952: Minneapolis Lakers"
"kalafed01","Ed Kalafat",1955,1957,3,209,5.4,0,0,0,0,0,,,0,0,1,2,0,0,1,2,"1955: Fort Wayne Pistons (3) - Minneapolis Lakers (1)","1955: Fort Wayne Pistons"
"kamanch01","Chris Kaman",2004,2016,13,735,24.7,0,0,0,0,1,,497,10,1,2,0,0,0,1,1,"2006: Phoenix Suns (4) - Los Angeles Clippers (3)","2006: Phoenix Suns"
"kaminfr01","Frank Kaminsky",2016,2019,4,282,11,0,0,0,0,0,,,3,1,0,0,0,0,1,1,"2016: Miami Heat (4) - Charlotte Hornets (3)","2016: Miami Heat"
"kanteen01","Enes Kanter",2012,2019,8,583,39.5,0,0,0,0,0,,,4,2,0,2,0,0,1,1,"2016: Golden State Warriors (4) - Oklahoma City Thunder (3)","2016: Golden State Warriors"
"kaplora01","Ralph Kaplowitz",1947,1948,2,105,5.2,0,0,0,0,0,,,0,0,0,0,1,1,,,,
"kaponja01","Jason Kapono",2004,2012,9,509,10.3,0,0,0,0,0,,,6,2,0,0,0,1,,,,
"kappeto01","Tony Kappen",1947,1947,1,59,0.7,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"karasse01","Sergey Karasev",2014,2016,3,95,0.9,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"karlco01","Coby Karl",2008,2010,2,24,0,0,0,0,0,0,,,1,0,0,0,1,0,1,2,"2008: Boston Celtics (4) - Los Angeles Lakers (2)","2008: Boston Celtics"
"karlge01","George Karl",1977,1978,2,33,-0.2,0,0,0,0,0,,,1,1,0,0,0,0,1,2,"1977: Boston Celtics (2) - San Antonio Spurs (0)","1977: Boston Celtics"
"kasided01","Ed Kasid",1947,1947,1,8,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kasunma01","Mario Kasun",2005,2006,2,73,0.9,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"katkale01","Leo Katkaveck",1949,1950,2,107,1.9,0,0,0,0,0,,,0,1,0,0,1,0,1,2,"1949: Minneapolis Lakers (4) - Washington Capitols (2)","1949: Minneapolis Lakers"
"kauffbo01","Bob Kauffman",1969,1975,7,525,31.5,0,0,0,0,3,,477,5,0,2,0,0,0,1,2,"1974: Boston Celtics (4) - Buffalo Braves (2)","1974: Boston Celtics"
"kaunsa01","Sasha Kaun",2016,2016,1,25,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kautzwi01","Wilbert Kautz",1947,1947,1,50,0.8,0,0,0,0,0,,,0,0,0,0,1,0,1,3,"1947: Philadelphia Warriors (4) - Chicago Stags (1)","1947: Philadelphia Warriors"
"keacl01","Clarence Kea",1981,1982,2,51,1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kearnmi01","Mike Kearns",1955,1955,1,6,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kearnto01","Tommy Kearns",1959,1959,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"keefead01","Adam Keefe",1993,2001,9,617,24.9,0,0,0,0,0,,,2,2,2,1,2,0,2,2,"1997: Chicago Bulls (4) - Utah Jazz (2) / 1998: Chicago Bulls (4) - Utah Jazz (2)","1997: Chicago Bulls / 1998: Chicago Bulls"
"keeliha01","Harold Keeling",1986,1986,1,20,0.1,0,0,0,0,0,,,0,0,1,0,0,0,1,2,"1986: Los Angeles Lakers (4) - Dallas Mavericks (2)","1986: Los Angeles Lakers"
"kelleke01","Ken Keller",1947,1947,1,28,0.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kelleri01","Rich Kelley",1976,1986,11,814,42.4,0,0,0,0,0,,,5,1,5,0,0,0,1,1,"1981: Kansas City Kings (4) - Phoenix Suns (3)","1981: Kansas City Kings"
"kellocl01","Clark Kellogg",1983,1987,5,260,20.9,0,0,0,0,0,,237,5,0,0,0,0,0,,,,
"kellyje01","Jerry Kelly",1947,1948,2,46,2.4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kellyry01","Ryan Kelly",2014,2017,4,163,3.1,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"kellyto01","Tom Kelly",1949,1949,1,27,1.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kelsegr01","Greg Kelser",1980,1985,6,305,8.7,0,0,0,0,0,,,4,1,1,0,0,0,1,3,"1982: San Antonio Spurs (4) - Seattle SuperSonics (1)","1982: San Antonio Spurs"
"kelsobe01","Ben Kelso",1974,1974,1,46,0,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"1974: Chicago Bulls (4) - Detroit Pistons (3)","1974: Chicago Bulls"
"kempsh01","Shawn Kemp",1990,2003,14,1051,89.4,3,0,3,0,6,88,150,4,6,2,1,1,0,1,2,"1996: Chicago Bulls (4) - Seattle SuperSonics (2)","1996: Chicago Bulls"
"kemptti01","Tim Kempton",1987,1998,8,280,3.3,0,0,0,0,0,,,6,2,0,0,0,0,2,3,"1990: San Antonio Spurs (3) - Denver Nuggets (0) / 1994: Chicago Bulls (3) - Cleveland Cavaliers (0)","1990: San Antonio Spurs / 1994: Chicago Bulls"
"kendrfr01","Frank Kendrick",1975,1975,1,24,0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kennalu01","Luke Kennard",2018,2019,2,136,5.1,0,0,0,0,0,,,1,1,0,0,0,0,1,4,"2019: Milwaukee Bucks (4) - Detroit Pistons (0)","2019: Milwaukee Bucks"
"kennedj01","D.J. Kennedy",2012,2012,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kennego01","Goo Kennedy",1977,1977,1,32,0.3,0,0,0,0,0,,,0,0,0,1,0,0,1,2,"1977: Philadelphia 76ers (4) - Houston Rockets (2)","1977: Philadelphia 76ers"
"kennejo01","Joe Kennedy",1969,1970,2,86,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kennepi01","Pickles Kennedy",1961,1961,1,7,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kenonla01","Larry Kenon",1977,1983,7,503,36.4,0,0,0,0,2,,193,2,2,2,1,0,0,1,1,"1979: Washington Bullets (4) - San Antonio Spurs (3)","1979: Washington Bullets"
"kenvibi01","Billy Kenville",1954,1960,6,345,13.7,0,0,0,0,0,,,1,0,1,2,1,1,,,,
"kernejo01","Jonathan Kerner",1999,1999,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kerrija01","Jack Kerris",1950,1953,4,271,17.8,0,0,0,0,0,,,0,0,4,0,0,0,1,1,"1951: Rochester Royals (2) - Fort Wayne Pistons (1)","1951: Rochester Royals"
"kerrre01","Red Kerr",1955,1966,12,905,61.6,0,0,0,0,3,,147,0,0,6,5,0,1,,,,
"kerrst01","Steve Kerr",1989,2003,15,910,47.2,0,0,0,0,0,,,4,2,2,2,0,5,,,,
"kerseje01","Jerome Kersey",1985,2001,17,1153,69.6,0,0,0,0,0,,422,2,8,3,1,2,1,,,,
"kesslal01","Alec Kessler",1991,1994,4,210,2,0,0,0,0,0,,,3,1,0,0,0,0,1,3,"1992: Chicago Bulls (3) - Miami Heat (0)","1992: Chicago Bulls"
"ketnela01","Lari Ketner",2000,2001,2,25,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"keysra01","Randolph Keys",1989,1996,5,241,2.3,0,0,0,0,0,,,4,1,0,0,0,0,1,1,"1989: Chicago Bulls (3) - Cleveland Cavaliers (2)","1989: Chicago Bulls"
"khryavi01","Viktor Khryapa",2005,2008,4,143,2,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"kiddgmi01","Michael Kidd-Gilchrist",2013,2019,7,421,21.2,0,0,0,0,0,,,6,1,0,0,0,0,1,4,"2014: Miami Heat (4) - Charlotte Bobcats (0)","2014: Miami Heat"
"kiddja01","Jason Kidd",1995,2013,19,1391,138.7,6,5,1,0,10,43,28,2,8,6,0,2,1,,,,
"kiddwa01","Warren Kidd",1994,1994,1,68,1.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kiffiir01","Irv Kiffin",1980,1980,1,26,-0.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kileyja01","Jack Kiley",1952,1953,2,53,-1.9,0,0,0,0,0,,,1,0,1,0,0,0,1,2,"1952: Rochester Royals (2) - Fort Wayne Pistons (0)","1952: Rochester Royals"
"killuea01","Earnie Killum",1971,1971,1,4,-0.1,0,0,0,0,0,,,0,0,0,1,0,0,1,3,"1971: Milwaukee Bucks (4) - Los Angeles Lakers (1)","1971: Milwaukee Bucks"
"kilpaca01","Carl Kilpatrick",1980,1980,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kilpase01","Sean Kilpatrick",2015,2018,4,157,2.6,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"kimbato01","Toby Kimball",1967,1975,9,571,14.1,0,0,0,0,0,,,6,0,1,2,0,0,1,2,"1972: Los Angeles Lakers (4) - Milwaukee Bucks (2)","1972: Los Angeles Lakers"
"kimblbo01","Bo Kimble",1991,1993,3,105,0.1,0,0,0,0,0,,,2,1,0,0,0,0,1,1,"1992: Utah Jazz (3) - Los Angeles Clippers (2)","1992: Utah Jazz"
"kimbrst01","Stan Kimbrough",1990,1993,2,13,0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kinchch01","Chad Kinch",1981,1981,1,41,-0.5,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kingal01","Albert King",1982,1992,9,534,16.4,0,0,0,0,0,,445,4,4,1,0,0,0,1,2,"1984: Milwaukee Bucks (4) - New Jersey Nets (2)","1984: Milwaukee Bucks"
"kingbe01","Bernard King",1978,1993,14,874,75.2,4,2,1,1,4,58,69,9,3,2,0,0,0,1,1,"1984: Boston Celtics (4) - New York Knicks (3)","1984: Boston Celtics"
"kingch01","Chris King",1994,1999,3,103,1,0,0,0,0,0,,,2,1,0,0,0,0,1,1,"1994: Denver Nuggets (3) - Seattle SuperSonics (2)","1994: Denver Nuggets"
"kingda01","Dan King",1955,1955,1,12,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kingfr01","Frankie King",1996,1997,2,13,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kingge01","George King",1952,1958,6,411,31.4,0,0,0,0,0,,,0,0,2,2,1,1,,,,
"kingge02","Gerard King",1999,2001,3,126,3,0,0,0,0,0,,,2,0,0,0,0,1,,,,
"kingge03","George King",2019,2019,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kingji01","Jim King",1964,1973,10,607,17.7,0,0,0,0,1,,,1,0,5,1,3,0,1,1,"1966: Boston Celtics (4) - Los Angeles Lakers (3)","1966: Boston Celtics"
"kingji02","Jimmy King",1996,1997,2,64,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kingma01","Maurice King",1960,1963,2,38,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kingre01","Reggie King",1980,1985,6,438,24.8,0,0,0,0,0,,,3,2,0,1,0,0,1,3,"1981: Houston Rockets (4) - Kansas City Kings (1)","1981: Houston Rockets"
"kingri01","Rich King",1992,1995,4,72,0.2,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"kingst01","Stacey King",1990,1997,8,438,10.9,0,0,0,0,0,,,3,1,0,1,0,3,,,,
"kingto01","Tom King",1947,1947,1,58,2.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kinnebo01","Bob Kinney",1949,1950,2,118,8.4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kinseta01","Tarence Kinsey",2007,2009,3,109,1.5,0,0,0,0,0,,,2,0,0,1,0,0,1,2,"2009: Orlando Magic (4) - Cleveland Cavaliers (2)","2009: Orlando Magic"
"kirilan01","Andrei Kirilenko",2002,2015,13,797,75.4,0,0,0,0,1,,437,6,3,3,1,0,0,1,3,"2007: San Antonio Spurs (4) - Utah Jazz (1)","2007: San Antonio Spurs"
"kirkal01","Alex Kirk",2015,2015,1,5,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kirkwa01","Walt Kirk",1949,1952,3,118,7.7,0,0,0,0,0,,,2,1,0,0,0,0,1,1,"1950: Anderson Packers (2) - Tri-Cities Blackhawks (1)","1950: Anderson Packers"
"kistldo01","Doug Kistler",1962,1962,1,5,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kitchcu01","Curtis Kitchen",1987,1987,1,6,0.1,0,0,0,0,0,,,0,0,0,1,0,0,1,4,"1987: Los Angeles Lakers (4) - Seattle SuperSonics (0)","1987: Los Angeles Lakers"
"kitegr01","Greg Kite",1984,1995,12,680,5.7,0,0,0,0,0,,,7,0,0,1,2,2,,,,
"kittlke01","Kerry Kittles",1997,2005,8,507,45,0,0,0,0,0,,459,4,1,1,0,2,0,1,2,"2003: San Antonio Spurs (4) - New Jersey Nets (2)","2003: San Antonio Spurs"
"klebima01","Maxi Kleber",2018,2019,2,143,6.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"kleinjo01","Joe Kleine",1986,2000,15,965,19.1,0,0,0,0,0,,,5,6,4,0,0,0,3,1,"1992: Cleveland Cavaliers (4) - Boston Celtics (3) / 1994: Houston Rockets (4) - Phoenix Suns (3) / 1995: Houston Rockets (4) - Phoenix Suns (3)","1992: Cleveland Cavaliers / 1994: Houston Rockets / 1995: Houston Rockets"
"kleizli01","Linas Kleiza",2006,2013,7,409,13.6,0,0,0,0,0,,,3,3,0,1,0,0,1,2,"2009: Los Angeles Lakers (4) - Denver Nuggets (2)","2009: Los Angeles Lakers"
"klierle01","Leo Klier",1949,1950,2,113,2.6,0,0,0,0,0,,,1,0,1,0,0,0,1,2,"1950: Minneapolis Lakers (2) - Fort Wayne Pistons (0)","1950: Minneapolis Lakers"
"klotzhe01","Herm Klotz",1948,1948,1,11,-0.1,0,0,0,0,0,,,0,0,0,0,0,1,,,,
"kluehdu01","Duane Klueh",1950,1951,2,113,6,0,0,0,0,0,,,0,0,2,0,0,0,1,1,"1951: Rochester Royals (2) - Fort Wayne Pistons (1)","1951: Rochester Royals"
"knighbi01","Billy Knight",1977,1985,9,671,48.5,0,0,0,0,2,,335,6,3,0,0,0,0,1,1,"1985: Denver Nuggets (3) - San Antonio Spurs (2)","1985: Denver Nuggets"
"knighbo01","Bob Knight",1955,1955,1,2,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"knighbr01","Brevin Knight",1998,2009,12,729,32.6,0,0,0,0,0,,,9,3,0,0,0,0,1,2,"1998: Indiana Pacers (3) - Cleveland Cavaliers (1)","1998: Indiana Pacers"
"knighbr02","Brandin Knight",2005,2005,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"knighbr03","Brandon Knight",2012,2019,7,421,11.7,0,0,0,0,0,,,7,0,0,0,0,0,,,,
"knighne01","Negele Knight",1991,1999,6,276,4.1,0,0,0,0,0,,,3,2,0,0,1,0,1,2,"1993: Chicago Bulls (4) - Phoenix Suns (2)","1993: Chicago Bulls"
"knighro01","Ron Knight",1971,1972,2,101,0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"knighto01","Toby Knight",1978,1982,4,283,15.7,0,0,0,0,0,,,3,0,1,0,0,0,1,4,"1978: Philadelphia 76ers (4) - New York Knicks (0)","1978: Philadelphia 76ers"
"knightr01","Travis Knight",1997,2003,7,371,7.8,0,0,0,0,0,,,3,1,2,0,0,1,,,,
"knorele01","Lee Knorek",1947,1950,4,131,9.3,0,0,0,0,0,,,1,0,1,2,0,0,1,1,"1949: Washington Capitols (2) - New York Knicks (1)","1949: Washington Capitols"
"knostdi01","Dick Knostman",1954,1954,1,5,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"knowlro01","Rod Knowles",1969,1969,1,8,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"knoxke01","Kevin Knox",2019,2019,1,75,-1.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kofoeba01","Bart Kofoed",1988,1993,5,111,0,0,0,0,0,0,,,4,0,1,0,0,0,1,1,"1988: Los Angeles Lakers (4) - Utah Jazz (3)","1988: Los Angeles Lakers"
"kojisdo01","Don Kojis",1964,1975,12,814,35.8,0,0,0,0,2,,416,9,0,3,0,0,0,2,2,"1969: Atlanta Hawks (4) - San Diego Rockets (2) / 1975: Chicago Bulls (4) - Kansas City-Omaha Kings (2)","1969: Atlanta Hawks / 1975: Chicago Bulls"
"komenmi01","Milo Komenich",1950,1950,1,64,1.4,0,0,0,0,0,,,0,0,0,1,0,0,1,2,"1950: Minneapolis Lakers (2) - Anderson Packers (0)","1950: Minneapolis Lakers"
"komivho01","Howard Komives",1965,1974,10,742,5.2,0,0,0,0,0,,,8,0,2,0,0,0,2,2,"1967: Boston Celtics (3) - New York Knicks (1) / 1968: Philadelphia 76ers (4) - New York Knicks (2)","1967: Boston Celtics / 1968: Philadelphia 76ers"
"koncajo01","Jon Koncak",1986,1996,11,784,29.1,0,0,0,0,0,,,4,3,3,1,0,0,1,4,"1996: Chicago Bulls (4) - Orlando Magic (0)","1996: Chicago Bulls"
"koperbu01","Bud Koper",1965,1965,1,54,1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kopicjo01","Joe Kopicki",1983,1985,3,118,3.5,0,0,0,0,0,,,1,1,0,1,0,0,1,3,"1985: Los Angeles Lakers (4) - Denver Nuggets (1)","1985: Los Angeles Lakers"
"korkmfu01","Furkan Korkmaz",2018,2019,2,62,1.1,0,0,0,0,0,,,0,0,2,0,0,0,1,1,"2019: Toronto Raptors (4) - Philadelphia 76ers (3)","2019: Toronto Raptors"
"kornefr01","Frank Kornet",1990,1991,2,89,-0.1,0,0,0,0,0,,,1,1,0,0,0,0,1,2,"1990: Chicago Bulls (3) - Milwaukee Bucks (1)","1990: Chicago Bulls"
"kornelu01","Luke Kornet",2018,2019,2,66,1.9,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"korolya01","Yaroslav Korolev",2006,2007,2,34,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"korveky01","Kyle Korver",2004,2019,16,1174,71,0,0,0,0,1,,,3,6,3,2,2,0,1,3,"2017: Golden State Warriors (4) - Cleveland Cavaliers (1)","2017: Golden State Warriors"
"kosmale01","Len Kosmalski",1975,1976,2,76,0.6,0,0,0,0,0,,,1,0,1,0,0,0,1,2,"1975: Chicago Bulls (4) - Kansas City-Omaha Kings (2)","1975: Chicago Bulls"
"kostean01","Andy Kostecka",1949,1949,1,21,1.7,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kottmha01","Harold Kottman",1947,1947,1,53,1.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"koufoko01","Kosta Koufos",2009,2019,11,686,28.2,0,0,0,0,0,,,5,4,2,0,0,0,1,2,"2015: Golden State Warriors (4) - Memphis Grizzlies (2)","2015: Golden State Warriors"
"kozelto01","Tom Kozelko",1974,1976,3,189,2.4,0,0,0,0,0,,,0,0,2,0,1,0,1,4,"1975: Golden State Warriors (4) - Washington Bullets (0)","1975: Golden State Warriors"
"kramear01","Arvid Kramer",1980,1980,1,8,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"krameba01","Barry Kramer",1965,1965,1,52,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"kramejo01","Joel Kramer",1979,1983,5,328,9.1,0,0,0,0,0,,,1,1,2,1,0,0,1,1,"1979: Seattle SuperSonics (4) - Phoenix Suns (3)","1979: Seattle SuperSonics"
"krausda01","Dan Kraus",1949,1949,1,13,-0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
