"confed","tourn","year","country","number","pos","player","bcountry","is_birth"
"afc","asian cup",2004,"QAT","13","FW","Ali Mejbel","IRQ",FALSE
"afc","asian cup",2004,"QAT","14","DF","Saoud Fath","QAT",TRUE
"afc","asian cup",2004,"QAT","15","MF","Waleed Mohyaden","QAT",TRUE
"afc","asian cup",2004,"QAT","16","FW","Mohammed Gholam","QAT",TRUE
"afc","asian cup",2004,"QAT","17","MF","Jassim Al-Tamimi","QAT",TRUE
"afc","asian cup",2004,"QAT","19","DF","Selman Mesbeh","QAT",TRUE
"afc","asian cup",2004,"QAT","22","GK","Abdulaziz Ali","QAT",TRUE
"afc","asian cup",2004,"QAT","23","MF","Gader Mousa","QAT",TRUE
"afc","asian cup",2004,"QAT","25","FW","Jamal Jouhar","QAT",TRUE
"afc","asian cup",2004,"QAT","27","DF","Muamer Abdulrab","QAT",TRUE
"afc","asian cup",2004,"QAT","28","MF","Abdulaziz Karim","QAT",TRUE
"afc","asian cup",2004,"QAT","29","GK","Qasem Burhan","SEN",FALSE
"afc","asian cup",2004,"QAT","30","DF","Bilal Mohammed","QAT",TRUE
"afc","asian cup",2004,"JOR","1","GK","Amer Shafi","JOR",TRUE
"afc","asian cup",2004,"JOR","2","MF","Mustafa Shehdeh","JOR",TRUE
"afc","asian cup",2004,"JOR","3","DF","Khaled Saad","JOR",TRUE
"afc","asian cup",2004,"JOR","4","DF","Rateb Al-Awadat","JOR",TRUE
"afc","asian cup",2004,"JOR","5","DF","Alaa' Matalqa","JOR",TRUE
"afc","asian cup",2004,"JOR","6","DF","Bashar Bani Yaseen","JOR",TRUE
"afc","asian cup",2004,"JOR","8","MF","Hassouneh Al-Sheikh","JOR",TRUE
"afc","asian cup",2004,"JOR","9","FW","Mahmoud Shelbaieh","JOR",TRUE
"afc","asian cup",2004,"JOR","10","FW","Mo'ayyad Salim","IRQ",FALSE
"afc","asian cup",2004,"JOR","11","FW","Anas Al-Zboun","JOR",TRUE
"afc","asian cup",2004,"JOR","12","GK","Feras Taleb","JOR",TRUE
"afc","asian cup",2004,"JOR","13","MF","Qusai Abu Alieh","JOR",TRUE
"afc","asian cup",2004,"JOR","14","MF","Haitham Al-Shboul","JOR",TRUE
"afc","asian cup",2004,"JOR","16","DF","Faisal Ibrahim","JOR",TRUE
"afc","asian cup",2004,"JOR","17","DF","Hatem Aqel","JOR",TRUE
"afc","asian cup",2004,"JOR","18","MF","Abdullah Abu Zema","JOR",TRUE
"afc","asian cup",2004,"JOR","19","MF","Hassan Abdel-Fattah","KSA",FALSE
"afc","asian cup",2004,"JOR","20","FW","Badran Al-Shagran","JOR",TRUE
"afc","asian cup",2004,"JOR","21","FW","Abdel-Hadi Al-Maharmeh","JOR",TRUE
"afc","asian cup",2004,"JOR","22","GK","Issa Hammad",,
"afc","asian cup",2004,"JOR","23","MF","Amer Deeb","JOR",TRUE
"afc","asian cup",2004,"JOR","24","FW","Awad Ragheb","JOR",TRUE
"afc","asian cup",2004,"KUW","1","GK","Shehab Kankoune","KUW",TRUE
"afc","asian cup",2004,"KUW","2","DF","Yaqoub Al Taher","KUW",TRUE
"afc","asian cup",2004,"KUW","4","DF","Ali Asel","KUW",TRUE
"afc","asian cup",2004,"KUW","5","DF","Nohair Al-Shammari","KUW",TRUE
"afc","asian cup",2004,"KUW","6","MF","Mohammad Al Buraiki","KUW",TRUE
"afc","asian cup",2004,"KUW","7","MF","Nawaf Al Humaidan","KUW",TRUE
"afc","asian cup",2004,"KUW","8","MF","Saleh Al Buraiki","KUW",TRUE
"afc","asian cup",2004,"KUW","9","FW","Bashar Abdullah","KUW",TRUE
"afc","asian cup",2004,"KUW","10","FW","Khalaf Al Salamah","KUW",TRUE
"afc","asian cup",2004,"KUW","11","DF","Ali Al Namash","KUW",TRUE
"afc","asian cup",2004,"KUW","13","DF","Musaed Neda","KUW",TRUE
"afc","asian cup",2004,"KUW","14","FW","Fahad Al Hamad","KUW",TRUE
"afc","asian cup",2004,"KUW","15","MF","Waleed Ali","KUW",TRUE
"afc","asian cup",2004,"KUW","16","DF","Khaled Al Shammari","KUW",TRUE
"afc","asian cup",2004,"KUW","17","FW","Bader Al Mutawa","KUW",TRUE
"afc","asian cup",2004,"KUW","18","MF","Jarah Al Ateeqi","KUW",TRUE
"afc","asian cup",2004,"KUW","19","FW","Hussain Seraj","KUW",TRUE
"afc","asian cup",2004,"KUW","20","MF","Abdulrahman Mussa","KUW",TRUE
"afc","asian cup",2004,"KUW","21","GK","Saleh Mehdi","KUW",TRUE
"afc","asian cup",2004,"KUW","22","GK","Nawaf Al Khaldi","KUW",TRUE
"afc","asian cup",2004,"KUW","23","MF","Nawaf Al Mutairi","KUW",TRUE
"afc","asian cup",2004,"KUW","26","FW","Hamad Al Harbi","KUW",TRUE
"afc","asian cup",2004,"KOR","1","GK","Lee Woon-jae","KOR",TRUE
"afc","asian cup",2004,"KOR","2","DF","Park Jin-sub","KOR",TRUE
"afc","asian cup",2004,"KOR","3","DF","Park Jae-hong","KOR",TRUE
"afc","asian cup",2004,"KOR","4","DF","Choi Jin-cheul","KOR",TRUE
"afc","asian cup",2004,"KOR","5","MF","Kim Nam-il","KOR",TRUE
"afc","asian cup",2004,"KOR","7","DF","Kim Tae-young","KOR",TRUE
"afc","asian cup",2004,"KOR","9","FW","Seol Ki-hyeon","KOR",TRUE
"afc","asian cup",2004,"KOR","10","DF","Hyun Young-min","KOR",TRUE
"afc","asian cup",2004,"KOR","12","DF","Lee Young-pyo","KOR",TRUE
"afc","asian cup",2004,"KOR","13","DF","Lee Eul-yong","KOR",TRUE
"afc","asian cup",2004,"KOR","14","MF","Chung Kyung-ho","KOR",TRUE
"afc","asian cup",2004,"KOR","15","DF","Lee Min-sung","KOR",TRUE
"afc","asian cup",2004,"KOR","16","FW","Cha Du-ri","GER",FALSE
"afc","asian cup",2004,"KOR","17","DF","Kim Jung-kyum","KOR",TRUE
"afc","asian cup",2004,"KOR","18","FW","Kim Eun-jung","KOR",TRUE
"afc","asian cup",2004,"KOR","19","FW","Ahn Jung-hwan","KOR",TRUE
"afc","asian cup",2004,"KOR","20","FW","Lee Dong-gook","KOR",TRUE
"afc","asian cup",2004,"KOR","21","MF","Park Ji-sung","KOR",TRUE
"afc","asian cup",2004,"KOR","23","GK","Kim Yong-dae","KOR",TRUE
"afc","asian cup",2004,"KOR","25","DF","Park Yo-seb","KOR",TRUE
"afc","asian cup",2004,"KOR","28","DF","Kim Jin-kyu","KOR",TRUE
"afc","asian cup",2004,"KOR","30","GK","Cha Gi-suk","KOR",TRUE
"afc","asian cup",2004,"UAE","1","GK","Juma Rashed","UAE",TRUE
"afc","asian cup",2004,"UAE","3","MF","Tawfeeq Abdul Razzaq","UAE",TRUE
"afc","asian cup",2004,"UAE","4","DF","Omran Jesmi","IRN",FALSE
"afc","asian cup",2004,"UAE","5","MF","Abdulsalaam Jumaa","UAE",TRUE
"afc","asian cup",2004,"UAE","6","DF","Rashid Abdul Rahman","UAE",TRUE
"afc","asian cup",2004,"UAE","8","MF","Abdul Azeez Mohamed","UAE",TRUE
"afc","asian cup",2004,"UAE","9","FW","Salem Saad","UAE",TRUE
"afc","asian cup",2004,"UAE","10","FW","Mohamed Rashid","UAE",TRUE
"afc","asian cup",2004,"UAE","12","MF","Rami Yaslam","UAE",TRUE
"afc","asian cup",2004,"UAE","13","MF","Shehab Ahmed","UAE",TRUE
"afc","asian cup",2004,"UAE","14","DF","Basheer Saeed","UAE",TRUE
"afc","asian cup",2004,"UAE","16","MF","Sultan Rashed",,
"afc","asian cup",2004,"UAE","17","GK","Waleed Salem","UAE",TRUE
"afc","asian cup",2004,"UAE","18","FW","Ismail Matar","UAE",TRUE
"afc","asian cup",2004,"UAE","19","DF","Khalid Ali","UAE",TRUE
"afc","asian cup",2004,"UAE","21","DF","Humaid Fakher","IRN",FALSE
"afc","asian cup",2004,"UAE","23","MF","Nawaf Mubarak","UAE",TRUE
"afc","asian cup",2004,"UAE","24","MF","Subait Khater","UAE",TRUE
"afc","asian cup",2004,"UAE","25","DF","Mohammad Qassim","UAE",TRUE
"afc","asian cup",2004,"UAE","26","MF","Salem Khamis Faraj","UAE",TRUE
"afc","asian cup",2004,"UAE","28","FW","Mohamed Malallah","UAE",TRUE
"afc","asian cup",2004,"UAE","29","DF","Saleh Abdulla",,
"afc","asian cup",2004,"IRQ","1","GK","Uday Talib","IRQ",TRUE
"afc","asian cup",2004,"IRQ","2","DF","Saad Attiya","IRQ",TRUE
"afc","asian cup",2004,"IRQ","3","DF","Bassim Abbas","IRQ",TRUE
"afc","asian cup",2004,"IRQ","4","DF","Haidar Abdul-Jabar","IRQ",TRUE
"afc","asian cup",2004,"IRQ","6","MF","Salih Sadir","IRQ",TRUE
"afc","asian cup",2004,"IRQ","7","FW","Emad Mohammed","IRQ",TRUE
"afc","asian cup",2004,"IRQ","9","FW","Razzaq Farhan","IRQ",TRUE
"afc","asian cup",2004,"IRQ","10","FW","Younis Mahmoud","IRQ",TRUE
"afc","asian cup",2004,"IRQ","11","MF","Hawar Mulla Mohammed","IRQ",TRUE
"afc","asian cup",2004,"IRQ","12","DF","Haidar Abdul-Razzaq","IRQ",TRUE
"afc","asian cup",2004,"IRQ","13","MF","Haidar Sabah","IRQ",TRUE
"afc","asian cup",2004,"IRQ","14","DF","Haidar Abdul-Amir","IRQ",TRUE
"afc","asian cup",2004,"IRQ","15","MF","Hassan Turki","IRQ",TRUE
"afc","asian cup",2004,"IRQ","16","FW","Ahmad Mnajed","IRQ",TRUE
"afc","asian cup",2004,"IRQ","17","FW","Ahmad Salah","IRQ",TRUE
"afc","asian cup",2004,"IRQ","18","MF","Mahdi Karim","IRQ",TRUE
"afc","asian cup",2004,"IRQ","19","MF","Nashat Akram","IRQ",TRUE
"afc","asian cup",2004,"IRQ","21","GK","Ahmad Ali","IRQ",TRUE
"afc","asian cup",2004,"IRQ","22","GK","Noor Sabri","IRQ",TRUE
"afc","asian cup",2004,"IRQ","23","MF","Yassir Raad","IRQ",TRUE
"afc","asian cup",2004,"IRQ","24","MF","Qusay Munir","IRQ",TRUE
"afc","asian cup",2004,"IRQ","25","MF","Abdul-Wahab Abu Al-Hail","IRQ",TRUE
"afc","asian cup",2004,"KSA","2","DF","Ahmed Dokhi","KSA",TRUE
"afc","asian cup",2004,"KSA","3","DF","Redha Tukar","KSA",TRUE
"afc","asian cup",2004,"KSA","4","DF","Hamad Al-Montashari","KSA",TRUE
"afc","asian cup",2004,"KSA","5","DF","Naif Al-Qadi","KSA",TRUE
"afc","asian cup",2004,"KSA","6","MF","Saad Al-Dosari","KSA",TRUE
"afc","asian cup",2004,"KSA","7","FW","Ibrahim Sowed","KSA",TRUE
"afc","asian cup",2004,"KSA","9","FW","Yasser Al-Qahtani","KSA",TRUE
"afc","asian cup",2004,"KSA","10","MF","Mohammad Al-Shalhoub","KSA",TRUE
"afc","asian cup",2004,"KSA","13","DF","Ali Al-Abdali","KSA",TRUE
"afc","asian cup",2004,"KSA","14","MF","Saud Kariri","KSA",TRUE
"afc","asian cup",2004,"KSA","15","FW","Marzouk Al-Otaibi","KSA",TRUE
"afc","asian cup",2004,"KSA","16","MF","Khamis Al-Owairan","KSA",TRUE
"afc","asian cup",2004,"KSA","19","MF","Saheb Al-Abdulla","KSA",TRUE
"afc","asian cup",2004,"KSA","20","MF","Abdul Al-Janoubi","KSA",TRUE
"afc","asian cup",2004,"KSA","21","GK","Mabrouk Zaid","KSA",TRUE
"afc","asian cup",2004,"KSA","22","GK","Mansour Al-Naje","KSA",TRUE
"afc","asian cup",2004,"KSA","23","GK","Tariq Al-Hargan","KSA",TRUE
"afc","asian cup",2004,"KSA","24","FW","Abdulrahman Al-Bishi","KSA",TRUE
"afc","asian cup",2004,"KSA","25","FW","Yusri Al Bashah","KSA",TRUE
"afc","asian cup",2004,"KSA","28","MF","Saad Al-Zahrani","KSA",TRUE
"afc","asian cup",2004,"KSA","29","FW","Talal Al-Meshal","KSA",TRUE
"afc","asian cup",2004,"KSA","30","DF","Saod Al-Kaebari","KSA",TRUE
"afc","asian cup",2004,"TKM","1","GK","Ýewgeniý Naboýçenko","TKM",TRUE
"afc","asian cup",2004,"TKM","2","DF","Rasim Kerimow","TKM",TRUE
"afc","asian cup",2004,"TKM","3","DF","Goçguly Goçgulyýew","TKM",TRUE
"afc","asian cup",2004,"TKM","4","DF","Guwanç Rejepow","TKM",TRUE
"afc","asian cup",2004,"TKM","6","MF","Gurbangeldi Durdyýew","TKM",TRUE
"afc","asian cup",2004,"TKM","7","DF","Kamil Mingazow","TKM",TRUE
"afc","asian cup",2004,"TKM","8","MF","Artýom Nazarow","TKM",TRUE
"afc","asian cup",2004,"TKM","9","MF","Arif Mirzoýew","TKM",TRUE
"afc","asian cup",2004,"TKM","11","FW","Daýançgylyç Urazow",,
"afc","asian cup",2004,"TKM","12","FW","Wýaçeslaw Krendelew","TKM",TRUE
"afc","asian cup",2004,"TKM","13","FW","Guwançmuhammet Öwekow","TKM",TRUE
"afc","asian cup",2004,"TKM","14","MF","Rustam Saparow","TKM",TRUE
"afc","asian cup",2004,"TKM","15","DF","Omar Berdiýew","TKM",TRUE
"afc","asian cup",2004,"TKM","16","GK","Baýramnyýaz Berdiýew","TKM",TRUE
"afc","asian cup",2004,"TKM","20","MF","Begençmuhammet Kulyýew","TKM",TRUE
"afc","asian cup",2004,"TKM","21","FW","Wladimir Baýramow","TKM",TRUE
"afc","asian cup",2004,"TKM","22","MF","Nazar Baýramow","TKM",TRUE
"afc","asian cup",2004,"TKM","24","FW","Ýewgeniý Zemskow","TKM",TRUE
"afc","asian cup",2004,"TKM","25","MF","Witaliý Alikperow","TKM",TRUE
"afc","asian cup",2004,"TKM","26","DF","Baýramdurdi Meredow",,
"afc","asian cup",2004,"TKM","28","DF","Arsen Bagdasarýan","TKM",TRUE
"afc","asian cup",2004,"TKM","30","GK","Pawel Harçik","TKM",TRUE
"afc","asian cup",2004,"UZB","1","GK","Aleksei Poliakov","RUS",FALSE
"afc","asian cup",2004,"UZB","2","DF","Bakhtiyor Ashurmatov","UZB",TRUE
"afc","asian cup",2004,"UZB","3","DF","Andrei Fyodorov","UZB",TRUE
"afc","asian cup",2004,"UZB","4","MF","Mirdjalal Kasimov","UZB",TRUE
"afc","asian cup",2004,"UZB","6","MF","Leonid Koshelev","UZB",TRUE
"afc","asian cup",2004,"UZB","7","FW","Andrey Akopyants","UZB",TRUE
"afc","asian cup",2004,"UZB","8","MF","Server Djeparov","UZB",TRUE
"afc","asian cup",2004,"UZB","9","FW","Anvarjon Soliev","UZB",TRUE
"afc","asian cup",2004,"UZB","11","FW","Vladimir Shishelov","RUS",FALSE
"afc","asian cup",2004,"UZB","12","GK","Ignatiy Nesterov","UZB",TRUE
"afc","asian cup",2004,"UZB","13","DF","Shavkat Raimkulov","UZB",TRUE
"afc","asian cup",2004,"UZB","15","FW","Aleksandr Geynrikh","UZB",TRUE
"afc","asian cup",2004,"UZB","17","FW","Zafar Kholmuradov","UZB",TRUE
"afc","asian cup",2004,"UZB","18","MF","Timur Kapadze","UZB",TRUE
"afc","asian cup",2004,"UZB","20","MF","Ildar Magdeev","UZB",TRUE
"afc","asian cup",2004,"UZB","21","GK","Yevgeni Safonov","UZB",TRUE
"afc","asian cup",2004,"UZB","22","DF","Nikolay Shirshov","UZB",TRUE
"afc","asian cup",2004,"UZB","23","MF","Ilyos Zeytulayev","UZB",TRUE
"afc","asian cup",2004,"UZB","24","DF","Asror Aliqulov","UZB",TRUE
"afc","asian cup",2004,"UZB","25","DF","Islom Inomov","UZB",TRUE
"afc","asian cup",2004,"UZB","26","FW","Marat Bikmoev","UZB",TRUE
"afc","asian cup",2004,"UZB","28","DF","Aleksey Nikolaev","RUS",FALSE
"afc","asian cup",2004,"IRN","1","GK","Ebrahim Mirzapour","IRN",TRUE
"afc","asian cup",2004,"IRN","2","MF","Mehdi Mahdavikia","IRN",TRUE
"afc","asian cup",2004,"IRN","3","DF","Mehdi Amirabadi","IRN",TRUE
"afc","asian cup",2004,"IRN","4","DF","Yahya Golmohammadi","IRN",TRUE
"afc","asian cup",2004,"IRN","5","DF","Rahman Rezaei","IRN",TRUE
"afc","asian cup",2004,"IRN","6","MF","Javad Nekounam","IRN",TRUE
"afc","asian cup",2004,"IRN","7","MF","Hamed Kavianpour","IRN",TRUE
"afc","asian cup",2004,"IRN","8","MF","Ali Karimi","IRN",TRUE
"afc","asian cup",2004,"IRN","10","FW","Ali Daei","IRN",TRUE
"afc","asian cup",2004,"IRN","12","GK","Hassan Roudbarian","IRN",TRUE
"afc","asian cup",2004,"IRN","13","DF","Hossein Kaebi","IRN",TRUE
"afc","asian cup",2004,"IRN","14","FW","Arash Borhani","IRN",TRUE
"afc","asian cup",2004,"IRN","15","DF","Ebrahim Taghipour","IRN",TRUE
"afc","asian cup",2004,"IRN","16","FW","Reza Enayati","IRN",TRUE
"afc","asian cup",2004,"IRN","17","MF","Iman Mobali","IRN",TRUE
"afc","asian cup",2004,"IRN","18","DF","Ali Badavi","IRN",TRUE
"afc","asian cup",2004,"IRN","19","DF","Jalal Kameli Mofrad","IRN",TRUE
"afc","asian cup",2004,"IRN","20","DF","Mohammad Nosrati","IRN",TRUE
"afc","asian cup",2004,"IRN","21","GK","Mehdi Rahmati","IRN",TRUE
"afc","asian cup",2004,"IRN","26","MF","Mohammad Alavi","IRN",TRUE
"afc","asian cup",2004,"IRN","27","DF","Sattar Zare","IRN",TRUE
"afc","asian cup",2004,"IRN","29","MF","Farzad Majidi","IRN",TRUE
"afc","asian cup",2004,"JPN","1","GK","Seigo Narazaki","JPN",TRUE
"afc","asian cup",2004,"JPN","3","DF","Makoto Tanaka","JPN",TRUE
"afc","asian cup",2004,"JPN","4","MF","Yasuhito Endo","JPN",TRUE
"afc","asian cup",2004,"JPN","5","DF","Tsuneyasu Miyamoto","JPN",TRUE
"afc","asian cup",2004,"JPN","6","MF","Kōji Nakata","JPN",TRUE
"afc","asian cup",2004,"JPN","8","MF","Mitsuo Ogasawara","JPN",TRUE
"afc","asian cup",2004,"JPN","10","MF","Shunsuke Nakamura","JPN",TRUE
"afc","asian cup",2004,"JPN","11","FW","Takayuki Suzuki","JPN",TRUE
"afc","asian cup",2004,"JPN","12","GK","Yoichi Doi","JPN",TRUE
"afc","asian cup",2004,"JPN","14","MF","Alessandro dos Santos","BRA",FALSE
"afc","asian cup",2004,"JPN","15","MF","Takashi Fukunishi","JPN",TRUE
"afc","asian cup",2004,"JPN","16","MF","Toshiya Fujita","JPN",TRUE
"afc","asian cup",2004,"JPN","17","DF","Atsuhiro Miura","JPN",TRUE
"afc","asian cup",2004,"JPN","18","DF","Naoki Matsuda","JPN",TRUE
"afc","asian cup",2004,"JPN","19","FW","Masashi Motoyama","JPN",TRUE
"afc","asian cup",2004,"JPN","20","FW","Keiji Tamada","JPN",TRUE
"afc","asian cup",2004,"JPN","21","DF","Akira Kaji","JPN",TRUE
"afc","asian cup",2004,"JPN","22","DF","Yuji Nakazawa","JPN",TRUE
"afc","asian cup",2004,"JPN","23","GK","Yoshikatsu Kawaguchi","JPN",TRUE
"afc","asian cup",2004,"JPN","24","MF","Norihiro Nishi","JPN",TRUE
"afc","asian cup",2004,"JPN","25","DF","Takayuki Chano","JPN",TRUE
"afc","asian cup",2004,"JPN","26","MF","Takuya Yamada","JPN",TRUE
"afc","asian cup",2004,"OMA","2","DF","Mohammed Rabia Al-Noobi","OMA",TRUE
"afc","asian cup",2004,"OMA","3","MF","Ayiman Suroor Al-Maawali","OMA",TRUE
"afc","asian cup",2004,"OMA","4","DF","Said Suwailim Al-Shoon","OMA",TRUE
"afc","asian cup",2004,"OMA","5","DF","Hussain Mustahil","OMA",TRUE
"afc","asian cup",2004,"OMA","6","MF","Hamdi Hubais","OMA",TRUE
"afc","asian cup",2004,"OMA","8","FW","Badar Al-Maimani","OMA",TRUE
"afc","asian cup",2004,"OMA","9","FW","Hashim Saleh","OMA",TRUE
"afc","asian cup",2004,"OMA","10","MF","Fawzi Bashir","OMA",TRUE
"afc","asian cup",2004,"OMA","11","FW","Yousuf Shaaban","OMA",TRUE
"afc","asian cup",2004,"OMA","12","MF","Ahmed Mubarak Al-Mahaijri","OMA",TRUE
"afc","asian cup",2004,"OMA","14","MF","Mohamed Hamed","OMA",TRUE
"afc","asian cup",2004,"OMA","16","MF","Mohammed Mubarek","OMA",TRUE
"afc","asian cup",2004,"OMA","17","DF","Hassan Mudhafar Al-Gheilani","OMA",TRUE
"afc","asian cup",2004,"OMA","18","MF","Sultan Al-Touqi","OMA",TRUE
"afc","asian cup",2004,"OMA","19","DF","Nabil Ashoor","OMA",TRUE
"afc","asian cup",2004,"OMA","20","FW","Amad Al-Hosni","OMA",TRUE
"afc","asian cup",2004,"OMA","21","MF","Ahmed Hadid Al-Mukhaini","OMA",TRUE
"afc","asian cup",2004,"OMA","22","GK","Badar Jumaa","OMA",TRUE
"afc","asian cup",2004,"OMA","23","DF","Badar Al-Mahruqy","OMA",TRUE
"afc","asian cup",2004,"OMA","24","GK","Ali Talib","OMA",TRUE
"afc","asian cup",2004,"OMA","25","DF","Khalifa Ayil Al-Naufli","OMA",TRUE
"afc","asian cup",2004,"OMA","26","GK","Ali Al-Habsi","OMA",TRUE
"afc","asian cup",2004,"THA","3","DF","Niweat Siriwong","THA",TRUE
"afc","asian cup",2004,"THA","4","DF","Peeratat Phoruendee","THA",TRUE
"afc","asian cup",2004,"THA","6","DF","Choketawee Promrut","THA",TRUE
"afc","asian cup",2004,"THA","7","MF","Narongchai Vachiraban","THA",TRUE
"afc","asian cup",2004,"THA","8","MF","Therdsak Chaiman","THA",TRUE
"afc","asian cup",2004,"THA","12","MF","Nirut Surasiang","THA",TRUE
"afc","asian cup",2004,"THA","14","FW","Sarayuth Chaikamdee","THA",TRUE
"afc","asian cup",2004,"THA","15","DF","Phaitoon Thiabma","THA",TRUE
"afc","asian cup",2004,"THA","16","MF","Sakda Joemdee","THA",TRUE
"afc","asian cup",2004,"THA","18","GK","Sinthaweechai Hathairattanakool","THA",TRUE
"afc","asian cup",2004,"THA","19","MF","Datsakorn Thonglao","THA",TRUE
"afc","asian cup",2004,"THA","21","MF","Issawa Singthong","THA",TRUE
"afc","asian cup",2004,"THA","22","GK","Punuwat Tangunurat","THA",TRUE
"afc","asian cup",2004,"THA","23","FW","Sutee Suksomkit","THA",TRUE
"afc","asian cup",2004,"THA","24","DF","Jetsada Jitsawad","THA",TRUE
"afc","asian cup",2004,"THA","25","DF","Tada Keelalay","THA",TRUE
"afc","asian cup",2004,"THA","26","DF","Worachai Surinsirirat","THA",TRUE
"afc","asian cup",2004,"THA","27","MF","Pichitphong Choeichiu","THA",TRUE
"afc","asian cup",2004,"THA","28","DF","Nattaporn Phanrit","THA",TRUE
"afc","asian cup",2004,"THA","29","MF","Rangsan Viwatchaichok","THA",TRUE
"afc","asian cup",2004,"THA","30","DF","Supachai Komsilp","THA",TRUE
"afc","asian cup",2007,"THA","1","GK","Weera Koedpudsa","THA",TRUE
"afc","asian cup",2007,"THA","2","DF","Suree Sukha","THA",TRUE
"afc","asian cup",2007,"THA","3","DF","Patiparn Phetphun","THA",TRUE
"afc","asian cup",2007,"THA","4","DF","Jetsada Jitsawad","THA",TRUE
"afc","asian cup",2007,"THA","5","DF","Niweat Siriwong","THA",TRUE
"afc","asian cup",2007,"THA","6","DF","Nattaporn Phanrit","THA",TRUE
"afc","asian cup",2007,"THA","7","MF","Datsakorn Thonglao","THA",TRUE
"afc","asian cup",2007,"THA","8","MF","Suchao Nuchnum","THA",TRUE
"afc","asian cup",2007,"THA","9","MF","Therdsak Chaiman","THA",TRUE
"afc","asian cup",2007,"THA","10","MF","Tawan Sripan","THA",TRUE
"afc","asian cup",2007,"THA","12","MF","Nirut Surasiang","THA",TRUE
"afc","asian cup",2007,"THA","13","FW","Kiatisuk Senamuang","THA",TRUE
"afc","asian cup",2007,"THA","14","FW","Teeratep Winothai","THA",TRUE
"afc","asian cup",2007,"THA","16","DF","Kiatprawut Saiwaeo","THA",TRUE
"afc","asian cup",2007,"THA","17","FW","Sutee Suksomkit","THA",TRUE
"afc","asian cup",2007,"THA","18","GK","Kosin Hathairattanakool","THA",TRUE
"afc","asian cup",2007,"THA","19","MF","Pichitphong Choeichiu","THA",TRUE
"afc","asian cup",2007,"THA","20","MF","Hatthaporn Suwan","THA",TRUE
"afc","asian cup",2007,"THA","21","FW","Teerasil Dangda","THA",TRUE
"afc","asian cup",2007,"THA","22","GK","Narit Taweekul","THA",TRUE
"afc","asian cup",2007,"THA","23","FW","Pipat Thonkanya","THA",TRUE
"afc","asian cup",2007,"THA","24","DF","Apichet Puttan","THA",TRUE
"afc","asian cup",2007,"THA","28","DF","Natthaphong Samana","THA",TRUE
"afc","asian cup",2007,"IRQ","1","GK","Ahmed Ali Jaber","IRQ",TRUE
"afc","asian cup",2007,"IRQ","2","DF","Jassim Ghulam","IRQ",TRUE
"afc","asian cup",2007,"IRQ","3","DF","Bassim Abbas","IRQ",TRUE
"afc","asian cup",2007,"IRQ","4","MF","Khaldoun Ibrahim","IRQ",TRUE
"afc","asian cup",2007,"IRQ","5","MF","Nashat Akram","IRQ",TRUE
"afc","asian cup",2007,"IRQ","6","MF","Salih Sadir","IRQ",TRUE
"afc","asian cup",2007,"IRQ","7","FW","Ali Abbas","IRQ",TRUE
"afc","asian cup",2007,"IRQ","8","MF","Ahmed Abid Ali","IRQ",TRUE
"afc","asian cup",2007,"IRQ","9","FW","Nasser Shakroun","IRQ",TRUE
"afc","asian cup",2007,"IRQ","10","FW","Younis Mahmoud","IRQ",TRUE
"afc","asian cup",2007,"IRQ","11","FW","Hawar Mulla Mohammed","IRQ",TRUE
"afc","asian cup",2007,"IRQ","12","DF","Haidar Abdul-Razzaq","IRQ",TRUE
"afc","asian cup",2007,"IRQ","13","MF","Karrar Jassim","IRQ",TRUE
"afc","asian cup",2007,"IRQ","14","DF","Haidar Abdul-Amir","IRQ",TRUE
"afc","asian cup",2007,"IRQ","15","DF","Ali Rehema","IRQ",TRUE
"afc","asian cup",2007,"IRQ","16","FW","Ahmed Mnajed","IRQ",TRUE
"afc","asian cup",2007,"IRQ","17","FW","Luay Salah","IRQ",TRUE
"afc","asian cup",2007,"IRQ","18","FW","Mahdi Karim","IRQ",TRUE
"afc","asian cup",2007,"IRQ","19","MF","Haitham Kadhim","IRQ",TRUE
"afc","asian cup",2007,"IRQ","20","DF","Nabeel Abbas","IRQ",TRUE
"afc","asian cup",2007,"IRQ","22","GK","Noor Sabri","IRQ",TRUE
"afc","asian cup",2007,"IRQ","23","GK","Mohammed Gassid","IRQ",TRUE
"afc","asian cup",2007,"IRQ","24","MF","Qusay Munir","IRQ",TRUE
"afc","asian cup",2007,"AUS","1","GK","Mark Schwarzer","AUS",TRUE
"afc","asian cup",2007,"AUS","2","DF","Lucas Neill","AUS",TRUE
"afc","asian cup",2007,"AUS","3","DF","Patrick Kisnorbo","AUS",TRUE
"afc","asian cup",2007,"AUS","4","MF","Tim Cahill","AUS",TRUE
"afc","asian cup",2007,"AUS","5","MF","Jason Culina","AUS",TRUE
"afc","asian cup",2007,"AUS","6","DF","Michael Beauchamp","AUS",TRUE
"afc","asian cup",2007,"AUS","7","MF","Brett Emerton","AUS",TRUE
"afc","asian cup",2007,"AUS","8","DF","Luke Wilkshire","AUS",TRUE
"afc","asian cup",2007,"AUS","9","FW","Mark Viduka","AUS",TRUE
"afc","asian cup",2007,"AUS","10","FW","Harry Kewell","AUS",TRUE
"afc","asian cup",2007,"AUS","11","FW","Archie Thompson","NZL",FALSE
"afc","asian cup",2007,"AUS","12","GK","Brad Jones","AUS",TRUE
