"sport","fran_id","year","season.order","lg","coach","coach_id","g","coach_g","coach_dur","weight","change","stint_id","cum_season","coach_tag","g_no_tie","fran_id_fix","season","g_final","fran_id_final","min_yr","max_yr","team"
"cbbm","idaho",1942,37,"PCC","Guy Wicks (12-16)","guy-wicks-1",28,28,1,1,TRUE,13,1,,,,,28,"idaho",1942,1942,"Idaho"
"cbbm","iowa",1942,45,"Big Ten","Rollie Williams (12-8)","rollie-williams-1",20,20,1,1,FALSE,19,13,,,,,20,"iowa",1930,1942,"Iowa"
"cbbm","kansas-state",1942,37,"Big 6","Jack Gardner (8-10)","jack-gardner-1",18,18,1,1,FALSE,16,3,,,,,18,"kansas-state",1940,1942,"Kansas State"
"cbbm","lafayette",1942,32,"Ind","R.C. Madison (4-12)","rc-madison-1",16,16,1,1,FALSE,16,4,,,,,16,"lafayette",1939,1942,"Lafayette"
"cbbm","lehigh",1942,41,"Ind","Marty Westerman (7-8)","marty-westerman-1",15,15,1,1,TRUE,17,1,,,,,15,"lehigh",1942,1942,"Lehigh"
"cbbm","louisiana-state",1942,34,"SEC","Harry Rabenhorst (8-7)","harry-rabenhorst-1",15,15,1,1,FALSE,12,17,,,,,15,"louisiana-state",1926,1942,"Louisiana State"
"cbbm","louisville",1942,29,"Ind","John Heldman (7-10)","john-heldman-1",17,17,1,1,FALSE,12,2,,,,,17,"louisville",1941,1942,"Louisville"
"cbbm","loyola-il",1942,22,"Ind","Leonard Sachs (17-6)","leonard-sachs-1",23,23,1,1,FALSE,14,19,,,,,23,"loyola-il",1924,1942,"Loyola (IL)"
"cbbm","maine",1942,12,"Yankee","William Kenyon (7-7)","william-kenyon-1",14,14,1,1,FALSE,17,5,,,,,14,"maine",1938,1942,"Maine"
"cbbm","manhattan",1942,38,"Ind","Neil Cohalan (10-10)","neil-cohalan-1",20,20,1,1,FALSE,20,13,,,,,20,"manhattan",1930,1942,"Manhattan"
"cbbm","miami-oh",1942,37,"Ind","Rip Van Winkle (6-9)","rip-van-winkle-1",15,15,1,1,FALSE,24,3,,,,,15,"miami-oh",1940,1942,"Miami (OH)"
"cbbm","minnesota",1942,47,"Big Ten","Dave McMillan (15-6)","dave-mcmillan-1",21,21,1,1,FALSE,7,15,,,,,21,"minnesota",1928,1942,"Minnesota"
"cbbm","mississippi",1942,33,"SEC","Charles Jaskwhich (4-15)","charles-jaskwhich-1",19,19,1,1,FALSE,5,3,,,,,19,"mississippi",1940,1942,"Mississippi"
"cbbm","montana",1942,30,"Ind","Jiggs Dahlberg (14-10)","jiggs-dahlberg-1",24,24,1,1,FALSE,9,5,,,,,24,"montana",1938,1942,"Montana"
"cbbm","new-mexico-state",1942,37,"BIAA","Julius Johnston (8-18)","julius-johnston-1",26,26,1,1,FALSE,15,2,,,,,26,"new-mexico-state",1941,1942,"New Mexico State"
"cbbm","north-carolina-state",1942,30,"Southern","Robert Warren (15-7)","robert-warren-1",22,22,1,1,FALSE,20,2,,,,,22,"north-carolina-state",1941,1942,"NC State"
"cbbm","northeastern",1942,5,"Yankee","Jim Dunn (6-9)","jim-dunn-1",15,15,1,1,FALSE,6,5,,,,,15,"northeastern",1938,1942,"Northeastern"
"cbbm","rice",1942,28,"SWC","Buster Brannon (22-5)","buster-brannon-1",27,27,1,1,FALSE,2,4,,,,,27,"rice",1939,1942,"Rice"
"cbbm","san-francisco",1942,19,"Ind","Wally Cameron (14-10)","wally-cameron-1",24,24,1,1,FALSE,19,10,,,,,24,"san-francisco",1933,1942,"San Francisco"
"cbbm","southern-california",1942,36,"PCC","Julie Bescos (12-8)","julie-bescos-1",20,20,1,1,TRUE,15,1,,,,,20,"southern-california",1942,1942,"Southern California"
"cbbm","southern-methodist",1942,26,"SWC","Whitey Baccus (3-16)","whitey-baccus-1",19,19,1,1,FALSE,19,4,,,,,19,"southern-methodist",1939,1942,"Southern Methodist"
"cbbm","temple",1942,46,"Ind","Ernest Messikomer (10-8)","ernest-messikomer-1",18,18,1,1,FALSE,6,3,,,,,18,"temple",1940,1942,"Temple"
"cbbm","texas",1942,36,"SWC","Jack Gray (14-9)","jack-gray-1",23,23,1,1,FALSE,13,6,,,,,23,"texas",1937,1942,"Texas"
"cbbm","texas-am",1942,30,"SWC","Marty Karow (8-16)","marty-karow-1",24,24,1,1,TRUE,16,1,,,,,24,"texas-am",1942,1942,"Texas A&M"
"cbbm","texas-tech",1942,17,"BIAA","Berl Huffman (16-11)","berl-huffman-1",27,27,1,1,FALSE,1,7,,,,,27,"texas-tech",1936,1942,"Texas Tech"
"cbbm","toledo",1942,27,"Ind","Harold Anderson (23-5)","harold-anderson-1",28,28,1,1,FALSE,11,8,,,,,28,"toledo",1935,1942,"Toledo"
